time,temperature,vibration,fault_label
105,50.09211483285298,0.015194656383886111,0.0
106,48.87041508800732,0.015568344824000832,0.0
107,48.66963757800943,0.013770890388582582,0.0
108,49.9805347831737,0.013962068107192086,0.0
109,49.744821142410835,0.006297224683252053,0.0
110,49.933789273662576,-0.0004872918147997477,0.0
111,49.45846974093371,0.0021491072359188243,0.0
112,48.59020942832133,-0.004430558551720811,0.0
113,50.00101322664743,-0.018916910683476357,0.0
114,48.94666978885964,-0.0018380539191049077,0.0
115,49.52577602320977,-0.008074801142519746,0.0
116,49.65079738891817,-0.019545269417726174,0.0
117,49.16051136953555,-0.01784876065372061,0.0
118,49.613514600395916,-0.013363726092753358,0.0
119,49.84296622354623,-0.02029697287836168,0.0
120,49.65163984757738,-0.014459808288247382,0.0
121,49.0006521401733,-0.01054222216602167,0.0
122,49.790889804866204,-0.018452325946232636,0.0
123,50.39996115697771,-0.013169591075726753,0.0
124,49.48711189468601,-0.001925660533041538,0.0
125,49.858860832484964,-0.00034296261621130815,0.0
126,49.81604627136032,0.005963144252079304,0.0
127,51.057863905659616,0.004618930354420867,0.0
128,50.56765720360776,0.00756378583073662,0.0
129,50.53120535725825,0.002383503064483922,0.0
130,50.03520899960398,0.00952116687705484,0.0
131,50.77828606001828,0.017752952069510292,0.0
132,50.25490718437854,0.023208487987675143,0.0
133,50.68548504133378,0.022548787310235237,0.0
134,50.42245285076301,0.019265812228092673,0.0
135,51.142001074024876,0.017768660735636578,0.0
136,51.14745722316397,0.01867135939620585,0.0
137,50.80180536451946,0.015733382958171317,0.0
138,51.141699025774926,0.019510270283026387,0.0
139,50.42547674702973,0.009867123295275105,0.0
140,50.244978559342066,-0.001988114044829112,0.0
141,51.21900523938019,-0.004877481763474429,0.0
142,51.08136340040263,0.005087084162889248,0.0
143,51.30428768272067,-0.012254601544934364,0.0
144,52.15723016398125,-0.0062132987552438144,0.0
145,51.40713479901989,-0.014614541360306257,0.0
146,50.43838005941842,-0.016829221042704744,0.0
147,51.40425497519086,-0.018721756078045836,0.0
148,50.13029836211956,-0.013295189876847715,0.0
149,50.49208904710463,-0.02094384524165881,0.0
150,50.616167037494805,-0.019927228896083005,0.0
151,51.42786823048467,-0.026407852293003062,0.0
152,50.11402127782958,-0.01596592835904651,0.0
153,49.983521303801105,-0.011912002821741572,0.0
154,50.253892094532986,-0.0103585729856457,0.0
155,49.874728338756746,-0.001091271601027623,0.0
156,50.671071613352694,-0.0040091940320165255,0.0
157,49.46799742960422,0.001176370028593125,0.0
158,49.33435882356677,0.011903234630952655,0.0
159,49.5902313962536,-0.00025606567380149874,0.0
160,49.46308045798878,0.008749406885836968,0.0
161,50.582694609724484,0.02125418290370302,0.0
162,50.00228841706441,0.021335835447711008,0.0
163,49.485723349405816,0.021914900907812923,0.0
164,48.74917555823696,0.02381561124460521,0.0
165,49.710396145831645,0.021633568247750454,0.0
166,48.72154024777092,0.027704837385506532,0.0
167,48.39047267359145,0.020204987906469973,0.0
168,49.70644786259464,0.017554660620005227,0.0
169,49.22934729322805,0.014537216294723,0.0
170,49.49903192001085,0.011545973500152408,0.0
171,49.175298821389866,0.001213940975053904,0.0
172,49.43151523990975,0.006990737173284916,0.0
173,48.67471277227691,-0.001501559363255667,0.0
174,48.490219198637135,0.004307343530226402,0.0
175,49.365171253672656,-0.008941905742865134,0.0
176,48.649450669994955,-0.009879077563407022,0.0
177,48.74264266133371,-0.013692922581591655,0.0
178,48.905031568755746,-0.020400933349405386,0.0
179,49.19558246785104,-0.013971052783106726,0.0
180,49.07201579760158,-0.010310258866062226,0.0
181,48.63121058773549,-0.020022521447372182,0.0
182,49.07335797617727,-0.02076879841740233,0.0
183,48.36598983426106,-0.0195912265368141,0.0
184,49.8780501034417,-0.025117299737599706,0.0
185,48.85649055372701,-0.013759828385655053,0.0
186,49.200834668549156,-0.00831792779172668,0.0
187,49.87708351381629,-0.0006196424041037376,0.0
188,49.580682860925975,0.0028212455547438485,0.0
189,50.82192998551018,-6.81534723333101e-05,0.0
190,49.50344875480123,0.004543256600318265,0.0
191,50.38135964265755,0.015223622136837376,0.0
192,50.323673519706155,0.012030615173533057,0.0
193,49.85131861150229,0.013127426057187775,0.0
194,50.78470409542357,0.024794789708000243,0.0
195,50.51976670410848,0.024463836060934926,0.0
196,51.06785889567497,0.02004510733702739,0.0
197,51.16332549233401,0.01686211246538946,0.0
198,51.89529171214745,0.008860850056314616,0.0
199,51.53590807535986,0.020203730901587127,0.0
200,50.72835433175641,0.010420414596826076,0.0
201,50.82943496485993,0.0021415472924013364,0.0
202,51.525650315710536,0.016455637713636423,0.0
203,51.320398271197206,0.008007576390027284,0.0
204,51.31985866319147,-0.004881175818587671,0.0
205,50.18835177212338,-0.009244460290890474,0.0
206,50.97174363241915,-0.002677487283478229,0.0
207,50.59213726989927,-0.015001636637683544,0.0
208,51.06875753359886,-0.0072874632551139925,0.0
209,50.83808233387087,-0.013293449879406179,0.0
210,51.29174509258235,-0.01564744835547856,0.0
211,50.93640326939674,-0.017530861758728915,0.0
212,51.104325203960464,-0.019041422965056516,0.0
213,50.404213047782264,-0.015243175462187137,0.0
214,50.08509192555853,-0.020779974086004585,0.0
215,50.26661415649292,-0.016205734985400042,0.0
216,50.372740284724216,-0.010338479809898984,0.0
217,50.47662851910527,-0.008183930798276198,0.0
218,51.319641151140864,-0.013435989448115745,0.0
219,50.06989384036952,-0.006127831053915076,0.0
220,49.513176190463206,0.0016180560292040442,0.0
221,49.71837251672623,0.0022796717785649977,0.0
222,49.560865592070186,0.016986530335973513,0.0
223,49.93677612807568,0.00961751458711485,0.0
224,48.83204580965625,0.013780442509973713,0.0
225,49.54445648463965,0.020865221381568887,0.0
226,49.50632761387312,0.020418813182845667,0.0
227,49.46512821243389,0.019039708997408915,0.0
228,48.97784720947307,0.01619553417049668,0.0
229,49.09224084915658,0.02090103274522221,0.0
230,48.44174914133357,0.02323124915486815,0.0
231,48.858152690499224,0.01835451845494376,0.0
232,48.793359346797104,0.00935516345244414,0.0
233,49.24213686889465,0.018688915118455295,0.0
234,48.43499322596839,-0.0008677592281298423,0.0
235,49.3925170228756,-0.005441965754109465,0.0
236,49.74796628010906,0.0032820514011190705,0.0
237,47.97452196659608,-0.00432310260984816,0.0
238,49.241330919645186,-0.011914001821355519,0.0
239,49.39505253576057,-0.01800812702376623,0.0
240,48.77570312521726,-0.0037610940300718456,0.0
241,48.942657090225666,-0.01701690092659603,0.0
242,49.130303984512565,-0.016466861136180937,0.0
243,49.11132597522124,-0.0183209868433794,0.0
244,49.17658369509842,-0.017715152571434505,0.0
245,48.57064056696989,-0.01637458075256541,0.0
246,50.06826919200094,-0.013838331531014554,0.0
247,50.12044837994518,-0.01710427432957409,0.0
248,49.26668274429318,-0.01380698422682846,0.0
249,49.03614213017135,-0.01768219364382847,0.0
250,50.1281806881286,-0.009149019106586272,0.0
251,49.67937063576262,4.685058501943521e-05,0.0
252,50.13818465418587,0.007907361430426738,0.0
253,50.00681579496461,0.009561467508908988,0.0
254,50.609857896919564,0.008485057022819056,0.0
255,50.70643292585017,0.007088718956441723,0.0
256,50.0876419050436,0.002199454120181115,0.0
257,49.845640203308946,0.02388527803335733,0.0
258,49.827365823452496,0.01649817087354003,0.0
259,50.99935435780584,0.017744514910605913,0.0
260,50.16812882158759,0.02039042168035005,0.0
261,50.569924823588735,0.011663788930808845,0.0
262,50.57772406058564,0.015156540918770776,0.0
263,50.893393996527244,0.024562707203940132,0.0
264,49.98614519156944,0.01393628736563416,0.0
265,51.07374694150083,0.009714748786203965,0.0
266,51.25659028579494,-0.003800504781856769,0.0
267,51.04420478637935,0.01135951051291168,0.0
268,50.83990801906232,-0.01094858127111903,0.0
269,51.029463330879544,0.0019537829506923177,0.0
270,51.15589910122457,-0.021751061052971365,0.0
271,49.53613643870976,-0.00722135081357498,0.0
272,51.857229215776066,-0.008662273797939503,0.0
273,51.022374561939344,-0.022711086776187495,0.0
274,50.44091206144201,-0.017571548924473362,0.0
275,50.50376334406129,-0.017257700606649072,0.0
276,50.87124802409098,-0.023577586887625148,0.0
277,50.485223699715064,-0.025489966633464978,0.0
278,49.44140373825344,-0.022841383603285987,0.0
279,51.39789905096228,-0.010908226372343415,0.0
280,50.21563545969163,-0.010856598054335266,0.0
281,50.68353851110379,-0.009654425925767832,0.0
282,49.728240521692165,0.0018714255671997155,0.0
283,50.74252522726234,0.0035665334461713796,0.0
284,50.01783621834971,0.0011965775428129885,0.0
285,50.08066627705093,0.0027172875098695516,0.0
286,49.15743335504233,0.014741237480827297,0.0
287,50.19264509560081,0.012355262978699275,0.0
288,49.84311978124682,0.017857731060265943,0.0
289,50.0652857748082,0.026869572076872655,0.0
290,49.02232233596624,0.02236909416206464,0.0
291,49.02448682272083,0.015623839725115121,0.0
292,50.352936870182354,0.020021449928011234,0.0
293,48.614932307862155,0.012971721715787624,0.0
294,49.02947054145065,0.02358732341026806,0.0
295,49.6274142729584,0.009926866394766653,0.0
296,49.07875675015024,0.010453466689875826,0.0
297,49.301989756622106,0.007262698064532094,0.0
298,48.801293680421615,0.0025990105492978213,0.0
299,49.186532913259946,-0.01198313383275686,0.0
300,48.35870495003948,-0.013328317741960978,0.0
301,49.86136920767529,-0.012020750413303943,0.0
302,49.003226237135436,-0.01143556598697355,0.0
303,48.761592655444225,-0.016475773718499877,0.0
304,49.48322249513663,-0.02269739451285055,0.0
305,48.97651286684844,-0.026064476995776364,0.0
306,48.60450999646703,-0.021970520041150795,0.0
307,48.670324490923434,-0.022149638319038843,0.0
308,49.76917153189933,-0.016297948709806855,0.0
309,49.42687228597009,-0.018796622570707876,0.0
310,49.529111574842716,-0.011770075650837809,0.0
311,50.228174617893764,-0.014786070419538005,0.0
312,49.222334555325745,-0.009650877636439723,0.0
313,49.518994068630356,-0.00633585999450686,0.0
314,49.791634232809265,-0.004548788546873308,0.0
315,50.13115025035028,0.006472707288224789,0.0
316,50.16195000333529,0.0031297628660103185,0.0
317,50.13682457357407,0.008153212853358882,0.0
318,50.34388706260164,0.013530475853349797,0.0
319,50.411735838209374,0.009989836861090737,0.0
320,50.1916244869658,0.01677584597233332,0.0
321,50.22545871872985,0.016034203891626245,0.0
322,50.84342763604231,0.01805915884450088,0.0
323,50.32787034806846,0.01931214982215517,0.0
324,50.25408185571236,0.01444222157624572,0.0
325,50.72772429798298,0.015436194690700292,0.0
326,50.847316512598624,0.020515440244566176,0.0
327,52.087537581602184,0.010721603189266715,0.0
328,50.63026773943602,0.013022827322660708,0.0
329,51.46787229123961,0.005184020058950166,0.0
330,51.37350602720959,0.003339779968614745,0.0
331,50.39911852507853,-0.008364718639250684,0.0
332,51.363969001093565,-0.007750189924826825,0.0
333,50.359388418690116,-0.011057575888779293,0.0
334,49.58622348389245,-0.017775159863156267,0.0
335,51.174299762348866,-0.021224541200977852,0.0
336,49.93982096280758,-0.02627795729352109,0.0
337,50.98168888968902,-0.01231160460235883,0.0
338,50.345115697336134,-0.0248309330131127,0.0
339,51.440930544357535,-0.012618331211798131,0.0
340,51.063337385778034,-0.020296019482075094,0.0
341,50.21503090474353,-0.020164186287197093,0.0
342,50.00603256344232,-0.010000332216860058,0.0
343,49.647643631296965,-0.013007324701061865,0.0
344,49.93640727890211,-0.003354764637184828,0.0
345,49.91730973051267,-0.003959755099924793,0.0
346,49.775185193087204,0.00409931132708985,0.0
347,49.936352706662184,0.0007814820856091717,0.0
348,50.04914915091065,0.013480243413667535,0.0
349,49.83900236927945,0.015092729206131975,0.0
350,49.189745368550625,0.010879560180844473,0.0
351,48.764842043019286,0.0309003884881634,0.0
352,50.08308247483697,0.021889147824470143,0.0
353,48.97915757233726,0.031378704608966135,0.0
354,48.927556524387576,0.02787114345294822,0.0
355,48.930386577637535,0.018076919163998575,0.0
356,48.21480781622872,0.015352712041972982,0.0
357,48.85134632614623,0.01309550859768423,0.0
358,48.813585246711064,0.0030588956376495814,0.0
359,49.33613011130343,0.005339360835289242,0.0
360,49.357449721110555,0.006310297375140579,0.0
361,49.00228630199033,0.008761803153120853,0.0
362,49.46849241960351,-0.006721425852409649,0.0
363,49.18468410805943,-0.002322943070627516,0.0
364,49.02883871972496,-0.016603419929497466,0.0
365,49.14874719629441,-0.016467039263801816,0.0
366,49.01386910913244,-0.018479012780085298,0.0
367,48.96158446323117,-0.016341648578026224,0.0
368,49.083358718002366,-0.01719844529652595,0.0
369,48.71925731110434,-0.015180769147081054,0.0
370,49.49668271930115,-0.015848740407340266,0.0
371,48.93952897128494,-0.01741203801864321,0.0
372,49.94216971344841,-0.014858373508531223,0.0
373,49.48667056779219,-0.0063796943453798185,0.0
374,49.73007588932479,-0.013818141471783651,0.0
375,50.04911958850402,-0.0038819911128527987,0.0
376,50.22270757498117,-0.012979281881484936,0.0
377,49.21557645248899,0.0020921974727047825,0.0
378,49.99726525891052,0.0015919507332261078,0.0
379,50.639629161279174,0.007833932321758523,0.0
380,49.447315668993255,0.016522583963232123,0.0
381,50.583876473005475,0.015195069613414675,0.0
382,49.352422665737166,0.021274525770585716,0.0
383,50.05412185631923,0.026022449601652443,0.0
384,50.664212008864965,0.02166047164690762,0.0
385,49.88961704161067,0.025845608494717065,0.0
386,50.29112331895622,0.017836045361167063,0.0
387,50.10603302236051,0.01813008629422311,0.0
388,51.71567733914522,0.013535898241340376,0.0
389,51.01447442660986,0.018697933431886596,0.0
390,51.24744052521042,0.012350025888718679,0.0
391,50.874262748533056,0.004130106489623606,0.0
392,50.8208415445292,0.003560569147616576,0.0
393,50.19131018071838,0.004004895239433485,0.0
394,50.845631303840214,-0.0053415006548966,0.0
395,50.592899349789164,-0.013626917428398985,0.0
396,51.374974544773075,-0.01160567985720072,0.0
397,51.4794783978722,-0.025062075494245988,0.0
398,51.59605000147276,-0.013605051858063323,0.0
399,51.234249373397596,-0.021149567775505584,0.0
400,50.445786192017856,-0.02222432675986304,0.0
401,50.11685949991367,-0.015541673839457166,0.0
402,50.9810919577278,-0.02599419216649933,0.0
403,50.69288652565998,-0.007916927380500972,0.0
404,49.54230752850605,-0.017833927313850775,0.0
405,50.51189207322031,-0.015214014602413554,0.0
406,50.64564678299283,-0.004154446017878239,0.0
407,50.16970347841789,-0.002010713524521401,0.0
408,49.94816642184519,0.01062976657259986,0.0
409,49.53691499348842,0.0013102346452676936,0.0
410,49.118109981413596,0.0056625424553396544,0.0
411,50.14374930503699,0.0025165579719816167,0.0
412,49.49382796789733,0.011505983183956885,0.0
413,49.43994993837783,0.012287788202487776,0.0
414,50.33577141570936,0.015745878439457666,0.0
415,49.729690400454125,0.010646350439233931,0.0
416,49.49700187100288,0.028275790034228983,0.0
417,49.31364816774679,0.01269894723144553,0.0
418,49.941210108256044,0.004791518555692481,0.0
419,49.98778379656882,0.011131380705961003,0.0
420,49.54823100782413,0.01164460863748509,0.0
421,49.33923763735199,0.005921739985860387,0.0
422,47.9749815125569,0.01370150535601135,0.0
423,49.06807073637621,0.0037339628099861957,0.0
424,48.935012656644346,0.0005869203962139901,0.0
425,49.05089011157319,-0.00046955357744467817,0.0
426,49.489236470757625,-0.005932562950662857,0.0
427,47.67148945645323,-0.006017377636917505,0.0
428,48.78986535959358,-0.019570234622964536,0.0
429,49.25191398646496,-0.019314023436369,0.0
430,48.93480248434502,-0.015139333209733506,0.0
431,48.51934646746526,-0.03229836977480371,0.0
432,49.72957110603414,-0.02687553774651931,0.0
433,49.507858388142736,-0.017071350523017895,0.0
434,48.96450374521742,-0.020773807422662837,0.0
435,49.693593086274085,-0.011755818982067961,0.0
436,50.037740084936274,-0.009798984058272363,0.0
437,49.72408371693013,-0.016691926856896872,0.0
438,50.21899326584581,-0.005098120394309986,0.0
439,49.9569258031804,0.0027314467170456327,0.0
440,49.820087433778234,0.0014451380629280732,0.0
441,49.53772100462714,-0.0002225740880744823,0.0
442,50.173021882702415,0.012832515377286727,0.0
443,50.40953166520438,0.015047204286849683,0.0
444,50.84357825734901,0.017544428860594093,0.0
445,50.43733158330902,0.020781082583434026,0.0
446,50.80787183115476,0.0039125719261844105,0.0
447,50.175349916147006,0.024221661424488866,0.0
448,50.3382621594791,0.028998929861624,0.0
449,50.739013212664375,0.021487087096342245,0.0
450,50.32358929254161,0.01884357825450979,0.0
451,51.30922115880693,0.019225348671620783,0.0
452,51.16987263799285,0.014669874784144065,0.0
453,51.10769033060841,0.012955824132617632,0.0
454,51.15775612677961,0.00603585772048393,0.0
455,52.00911265315417,-0.0017137740376613657,0.0
456,50.76446799676162,-0.006895123562895631,0.0
457,49.888507986813735,-0.01078303794825761,0.0
458,51.06932322136015,-0.01634494944311769,0.0
459,50.91512719246617,-0.018128176937997627,0.0
460,50.64302882639361,-0.006782990755216779,0.0
461,50.364722431593115,-0.013997200534485877,0.0
462,50.57835735582156,-0.02236283197993453,0.0
463,50.82446321299928,-0.021892728477532982,0.0
464,50.410895702664966,-0.01928607196003703,0.0
465,51.79042342418516,-0.022243367972820734,0.0
466,50.019999825862016,-0.0169887414204551,0.0
467,50.01475041480073,-0.01110824196821121,0.0
468,49.17394649109522,-0.012247059608145521,0.0
469,50.34776621970384,-0.006979223640997517,0.0
470,49.115369808845344,-0.0004725820125550074,0.0
471,49.754160214815485,-0.002315887390025456,0.0
472,49.786127996661364,0.004456617435435967,0.0
473,49.469934747389395,0.005352766763958559,0.0
474,50.59682108858417,0.010348933206913734,0.0
475,50.129891846523556,0.01204158296930762,0.0
476,50.20124298365902,0.013649751997388587,0.0
477,49.01402446731473,0.019141933102118647,0.0
478,49.938533362957806,0.022356871238366167,0.0
479,49.54749168171701,0.02072807167580788,0.0
480,49.617448313014755,0.02216538970024656,0.0
481,49.68639502982374,0.014873050679968004,0.0
482,48.66550061265181,0.01069495163967855,0.0
483,48.864723891114686,0.016283443545481578,0.0
484,49.47440465614373,0.014556192949734849,0.0
485,47.69108201490944,0.007841441113549548,0.0
486,49.76114342480809,0.010505027216692445,0.0
487,49.27658015067435,0.004325943216890777,0.0
488,48.98268840166537,0.009221378071757418,0.0
489,49.13125678507746,-0.008987741803129426,0.0
490,48.531279705586044,-0.016461881420285297,0.0
491,48.90604963622529,-0.018195081083661066,0.0
492,49.675119590120744,-0.01977079997813528,0.0
493,49.826687446029624,-0.01633659150565201,0.0
494,50.586703909993254,-0.030534351023725835,0.0
495,49.27015271262609,-0.01339138159327289,0.0
496,49.053284801844036,-0.02062404365325622,0.0
497,49.20705978529649,-0.019330436962507545,0.0
498,49.04212508225462,-0.02144064436046882,0.0
499,49.603672694157474,-0.013922894843414205,0.0
500,49.9289913613022,-0.010061113983857508,0.0
501,49.81815064300689,-0.007108839192590966,0.0
502,50.48273775297219,-0.0009165208191222931,0.0
503,49.917402787916544,-0.0015685549471693937,0.0
504,49.96038690139638,0.0008369483137286833,0.0
505,49.94173952322532,0.01178215639605691,0.0
506,49.511996230734155,0.012897924806731602,0.0
507,49.637088963988546,0.01626003284753845,0.0
508,49.91984697179159,0.022829872611679482,0.0
509,51.2435030683407,0.013983468547289902,0.0
510,51.11785931228834,0.015620333540913807,0.0
511,51.428454643998215,0.026189667308608354,0.0
512,50.138206665068665,0.011702693005031167,0.0
513,49.87530360448374,0.01102145095976981,0.0
514,50.57630224790562,0.01940882162538083,0.0
515,51.031898589373135,0.013650773588957171,0.0
516,51.221560927759455,0.009629461657908386,0.0
517,51.514714487063074,0.004925612393224488,0.0
518,51.141481832484914,0.0016062161507646624,0.0
519,51.869304880515095,-0.003002515253007677,0.0
520,50.875324751566325,0.0003447654497214731,0.0
521,50.50888702810884,-0.012057240685185867,0.0
522,50.09397035064119,-0.014106100111035063,0.0
523,50.449908591582044,-0.007029522362916287,0.0
524,50.96633157145899,-0.01792881190885075,0.0
525,50.3433450983073,-0.008250623723123808,0.0
526,51.19063860452214,-0.020506105846525412,0.0
527,51.355776714704916,-0.012918046417453942,0.0
528,49.38567418102407,-0.027018181163100206,0.0
529,50.9176486318136,-0.016212415402434874,0.0
530,49.27612312085096,-0.02246521781737173,0.0
531,50.50302139311887,-0.007303013226750337,0.0
532,50.81803366249943,-0.014112581865741667,0.0
533,50.139298677348066,-0.002831494995576005,0.0
534,49.36723046539781,-0.0016939743803333776,0.0
535,49.61449318610381,-0.002095381034706796,0.0
536,49.677446940745185,-0.000569868436041919,0.0
537,49.62012385320729,0.008502950742337867,0.0
538,49.51565953829018,0.022851668205015885,0.0
539,49.47185401329977,0.015207406733338195,0.0
540,49.54795097560347,0.023122477818934978,0.0
541,48.75692290794074,0.019373707289293825,0.0
542,49.16658118470504,0.024381367847328087,0.0
543,49.98022120389211,0.01040474289138532,0.0
544,48.97005003128171,0.01628595383017382,0.0
545,48.890106115084734,0.021081879751692432,0.0
546,49.6096465933797,0.012900315149940104,0.0
547,47.758766165943086,0.010119214088054862,0.0
548,49.60646676135225,0.004813426920539774,0.0
549,48.687078569570396,0.00884917744335923,0.0
550,49.08220911286767,0.0006027182080733103,0.0
551,49.055609105887456,-0.0046165999498618375,0.0
552,49.495803336036765,-0.0053804719554479425,0.0
553,48.91763893316402,-0.009070968172924366,0.0
554,48.748768180228765,-0.013886621488372738,0.0
555,49.782163321064786,-0.009555871487257943,0.0
556,48.005273247050305,-0.019244600131934818,0.0
557,49.25976660505718,-0.018449686606603226,0.0
558,48.645373915078316,-0.02316082214302372,0.0
559,49.01508800788459,-0.018506264327143647,0.0
560,50.48407733864466,-0.009861104468609829,0.0
561,49.54393674579639,-0.018849645397391302,0.0
562,49.75588881061284,-0.01851151419258549,0.0
563,48.863105651475344,-0.004557912715338289,0.0
564,49.487356946171026,-0.006603304651503301,0.0
565,50.0496301454893,-0.0014636170930153302,0.0
566,50.22868854151731,0.0018241178543946255,0.0
567,50.45919855248181,0.0063569010354415445,0.0
568,50.253008508190845,0.013887895959671975,0.0
569,50.60765107258292,0.008729445000933707,0.0
570,50.66305571156567,0.010640737353098766,0.0
571,49.608952322580265,0.018273096459553852,0.0
572,50.62474930032442,0.011253151693559392,0.0
573,51.06656414049876,0.013088330775369719,0.0
574,51.04709890144174,0.02915977550880545,0.0
575,50.63226031652304,0.022696048330802427,0.0
576,50.465272083610735,0.017186940769021462,0.0
577,50.35415136935135,0.02106858056510496,0.0
578,50.883876854916,0.006723711819352449,0.0
579,51.54255420009631,0.006921374227462652,0.0
580,50.016970597343736,0.007850495914407634,0.0
581,50.66986471568828,0.005231725438831799,0.0
582,50.42685750848068,-0.0006429406070708583,0.0
583,51.376226368647934,-0.01977173685904635,0.0
584,50.68375238565997,-0.015482290492675774,0.0
585,50.69314689368799,-0.011408618356923455,0.0
586,50.778272539024904,-0.018175873589549276,0.0
587,51.05886546452683,-0.005643453917186826,0.0
588,50.5810411324514,-0.014928974621308856,0.0
589,49.18746501506278,-0.01720864494348598,0.0
590,50.908393952832895,-0.025223791149615288,0.0
